           year          carbon        nitrogen
     5784.00000     13721.00424       946.62500
     5785.00000     13721.00424       946.62500
     5786.00000     13721.00424       946.62500
     5787.00000     13721.00424       946.62500
     5788.00000     13721.00424       946.62500
     5789.00000     13721.00424       946.62500
     5790.00000     13721.00424       946.62500
     5791.00000     13721.00424       946.62500
     5792.00000     13721.00424       946.62500
     5793.00000     13721.00424       946.62500
     5794.00000     13721.00424       946.62500
     5795.00000     13721.00424       946.62500
     5796.00000     13721.00424       946.62500
     5797.00000     13721.00424       946.62500
     5798.00000     13721.00424       946.62500
     5799.00000     13721.00424       946.62500
     5800.00000     13721.00424       946.62500
     5801.00000     13721.00424       946.62500
     5802.00000     13721.00424       946.62500
     5803.00000     13721.00424       946.62500
     5804.00000     13721.00424       946.62500
     5805.00000     13721.00424       946.62500
     5806.00000     13721.00424       946.62500
     5807.00000     13721.00424       946.62500
     5808.00000     13721.00424       946.62500
     5809.00000     13721.00424       946.62500
     5810.00000     13721.00424       946.62500
     5811.00000     13721.00424       946.62500
     5812.00000     13721.00424       946.62500
     5813.00000     13721.00424       946.62500
     5814.00000     13721.00424       946.62500
     5815.00000     13721.00424       946.62500
     5816.00000     13721.00424       946.62500
     5817.00000     13721.00424       946.62500
     5818.00000     13721.00424       946.62500
     5819.00000     13721.00424       946.62500
     5820.00000     13721.00424       946.62500
     5821.00000     13721.00424       946.62500
     5822.00000     13721.00424       946.62500
     5823.00000     13721.00424       946.62500
     5824.00000     13721.00424       946.62500
     5825.00000     13721.00424       946.62500
     5826.00000     13721.00424       946.62500
     5827.00000     13721.00424       946.62500
     5828.00000     13721.00424       946.62500
     5829.00000     13721.00424       946.62500
     5830.00000     13721.00424       946.62500
     5831.00000     13721.00424       946.62500
     5832.00000     13721.00424       946.62500
     5833.00000     13721.00424       946.62500
     5834.00000     13721.00424       946.62500
     5835.00000     13721.00424       946.62500
     5836.00000     13721.00424       946.62500
     5837.00000     13721.00424       946.62500
     5838.00000     13721.00424       946.62500
     5839.00000     13721.00424       946.62500
     5840.00000     13721.00424       946.62500
     5841.00000     13721.00424       946.62500
     5842.00000     13721.00424       946.62500
     5843.00000     13721.00424       946.62500
     5844.00000     13721.00424       946.62500
     5845.00000     13721.00424       946.62500
     5846.00000     13721.00424       946.62500
     5847.00000     13721.00424       946.62500
     5848.00000     13721.00424       946.62500
     5849.00000     13721.00424       946.62500
     5850.00000     13721.00424       946.62500
     5851.00000     13721.00424       946.62500
     5852.00000     13721.00424       946.62500
     5853.00000     13721.00424       946.62500
     5854.00000     13721.00424       946.62500
     5855.00000     13721.00424       946.62500
     5856.00000     13721.00424       946.62500
     5857.00000     13721.00424       946.62500
     5858.00000     13721.00424       946.62500
     5859.00000     13721.00424       946.62500
     5860.00000     13721.00424       946.62500
     5861.00000     13721.00424       946.62500
     5862.00000     13721.00424       946.62500
     5863.00000     13721.00424       946.62500
     5864.00000     13721.00424       946.62500
     5865.00000     13721.00424       946.62500
     5866.00000     13721.00424       946.62500
     5867.00000     13721.00424       946.62500
     5868.00000     13721.00424       946.62500
     5869.00000     13721.00424       946.62500
     5870.00000     13721.00424       946.62500
     5871.00000     13721.00424       946.62500
     5872.00000     13721.00424       946.62500
     5873.00000     13721.00424       946.62500
     5874.00000     13721.00424       946.62500
     5875.00000     13721.00424       946.62500
     5876.00000     13721.00424       946.62500
     5877.00000     13721.00424       946.62500
     5878.00000     13721.00424       946.62500
     5879.00000     13721.00424       946.62500
     5880.00000     13721.00424       946.62500
     5881.00000     13721.00424       946.62500
     5882.00000     13721.00424       946.62500
     5883.00000     13721.00424       946.62500
     5884.00000     13721.00424       946.62500
     5885.00000     13721.00424       946.62500
     5886.00000     13721.00424       946.62500
     5887.00000     13721.00424       946.62500
     5888.00000     13721.00424       946.62500
     5889.00000     13721.00424       946.62500
     5890.00000     13721.00424       946.62500
     5891.00000     13721.00424       946.62500
     5892.00000     13721.00424       946.62500
     5893.00000     13721.00424       946.62500
     5894.00000     13721.00424       946.62500
     5895.00000     13721.00424       946.62500
     5896.00000     13721.00424       946.62500
     5897.00000     13721.00424       946.62500
     5898.00000     13721.00424       946.62500
     5899.00000     13721.00424       946.62500
     5900.00000     13721.00424       946.62500
     5901.00000     13721.00424       946.62500
     5902.00000     13721.00424       946.62500
     5903.00000     13721.00424       946.62500
     5904.00000     13721.00424       946.62500
     5905.00000     13721.00424       946.62500
     5906.00000     13721.00424       946.62500
     5907.00000     13721.00424       946.62500
     5908.00000     13721.00424       946.62500
     5909.00000     13721.00424       946.62500
     5910.00000     13721.00424       946.62500
     5911.00000     13721.00424       946.62500
     5912.00000     13721.00424       946.62500
     5913.00000     13721.00424       946.62500
     5914.00000     13721.00424       946.62500
     5915.00000     13721.00424       946.62500
     5916.00000     13721.00424       946.62500
     5917.00000     13721.00424       946.62500
     5918.00000     13721.00424       946.62500
     5919.00000     13721.00424       946.62500
     5920.00000     13721.00424       946.62500
     5921.00000     13721.00424       946.62500
     5922.00000     13721.00424       946.62500
     5923.00000     13721.00424       946.62500
     5924.00000     13721.00424       946.62500
     5925.00000     13721.00424       946.62500
     5926.00000     13721.00424       946.62500
     5927.00000     13721.00424       946.62500
     5928.00000     13721.00424       946.62500
     5929.00000     13721.00424       946.62500
     5930.00000     13721.00424       946.62500
     5931.00000     13721.00424       946.62500
     5932.00000     13721.00424       946.62500
     5933.00000     13721.00424       946.62500
     5934.00000     13721.00424       946.62500
     5935.00000     13721.00424       946.62500
     5936.00000     13721.00424       946.62500
     5937.00000     13721.00424       946.62500
     5938.00000     13721.00424       946.62500
     5939.00000     13721.00424       946.62500
     5940.00000     13721.00424       946.62500
     5941.00000     13721.00424       946.62500
     5942.00000     13721.00424       946.62500
     5943.00000     13721.00424       946.62500
     5944.00000     13721.00424       946.62500
