        hour        infil
    30.82222      4.39619
    30.82500      4.39642
    30.82778      4.39665
    30.83056      4.39688
    30.83333      4.39711
    30.83611      4.39734
    30.83889      4.39757
    30.84167      4.39780
    30.84444      4.39803
    30.84722      4.39826
    30.85000      4.39849
    30.85278      4.39872
    30.85556      4.39895
    30.85833      4.39918
    30.86111      4.39941
    30.86389      4.39965
    30.86667      4.39988
    30.86944      4.40011
    30.87222      4.40034
    30.87500      4.40057
    30.87778      4.40080
    30.88056      4.40103
    30.88333      4.40126
    30.88611      4.40149
    30.88889      4.40172
    30.89167      4.40195
    30.89444      4.40218
    30.89722      4.40241
    30.90000      4.40264
    30.90278      4.40287
    30.90556      4.40310
    30.90833      4.40333
    30.91111      4.40356
    30.91389      4.40379
    30.91667      4.40402
    30.91944      4.40425
    30.92222      4.40448
    30.92500      4.40471
    30.92778      4.40494
    30.93056      4.40517
    30.93333      4.40540
    30.93611      4.40563
    30.93889      4.40586
    30.94167      4.40609
    30.94444      4.40632
    30.94722      4.40655
    30.95000      4.40678
    30.95278      4.40701
    30.95556      4.40724
    30.95833      4.40747
    30.96111      4.40770
    30.96389      4.40793
    30.96667      4.40816
    30.96944      4.40839
    30.97222      4.40862
    30.97500      4.40885
    30.97778      4.40908
    30.98056      4.40931
    30.98333      4.40954
    30.98611      4.40977
    30.98889      4.41000
    30.99167      4.41023
    30.99444      4.41046
    30.99722      4.41069
    31.00000      4.41092
    31.00278      4.41115
    31.00556      4.41138
    31.00833      4.41161
    31.01111      4.41184
    31.01389      4.41207
    31.01667      4.41230
    31.01944      4.41253
    31.02222      4.41276
    31.02500      4.41299
    31.02778      4.41322
    31.03056      4.41345
    31.03333      4.41368
    31.03611      4.41391
    31.03889      4.41414
    31.04167      4.41436
    31.04444      4.41459
    31.04722      4.41482
    31.05000      4.41505
    31.05278      4.41528
    31.05556      4.41551
    31.05833      4.41574
    31.06111      4.41597
    31.06389      4.41620
    31.06667      4.41643
    31.06944      4.41666
    31.07222      4.41689
    31.07500      4.41712
    31.07778      4.41735
    31.08056      4.41758
    31.08333      4.41781
    31.08611      4.41804
    31.08889      4.41827
    31.09167      4.41850
    31.09444      4.41873
    31.09722      4.41896
    31.10000      4.41919
    31.10278      4.41942
    31.10556      4.41965
    31.10833      4.41988
    31.11111      4.42011
    31.11389      4.42034
    31.11667      4.42056
    31.11944      4.42079
    31.12222      4.42102
    31.12500      4.42125
    31.12778      4.42148
    31.13056      4.42171
    31.13333      4.42194
    31.13611      4.42217
    31.13889      4.42240
    31.14167      4.42263
    31.14444      4.42286
    31.14722      4.42309
    31.15000      4.42332
    31.15278      4.42355
    31.15556      4.42378
    31.15833      4.42401
    31.16111      4.42424
    31.16389      4.42447
    31.16667      4.42470
    31.16944      4.42492
    31.17222      4.42515
    31.17500      4.42538
    31.17778      4.42561
    31.18056      4.42584
    31.18333      4.42607
    31.18611      4.42630
    31.18889      4.42653
    31.19167      4.42676
    31.19444      4.42699
    31.19722      4.42722
    31.20000      4.42745
    31.20278      4.42768
    31.20556      4.42791
    31.20833      4.42814
    31.21111      4.42836
    31.21389      4.42859
    31.21667      4.42882
    31.21944      4.42905
    31.22222      4.42928
    31.22500      4.42951
    31.22778      4.42974
    31.23056      4.42997
    31.23333      4.43020
    31.23611      4.43043
    31.23889      4.43066
    31.24167      4.43089
    31.24444      4.43112
    31.24722      4.43134
    31.25000      4.43157
    31.25278      4.43180
    31.25556      4.43203
    31.25833      4.43226
    31.26111      4.43249
    31.26389      4.43272
    31.26667      4.43295
    31.26944      4.43318
    31.27222      4.43341
    31.27500      4.43364
    31.27778      4.43386
    31.28056      4.43409
    31.28333      4.43432
    31.28611      4.43455
    31.28889      4.43478
    31.29167      4.43501
    31.29444      4.43524
    31.29722      4.43547
    31.30000      4.43570
    31.30278      4.43593
    31.30556      4.43616
    31.30833      4.43638
    31.31111      4.43661
    31.31389      4.43684
    31.31667      4.43707
    31.31944      4.43730
    31.32222      4.43753
    31.32500      4.43776
    31.32778      4.43799
    31.33056      4.43822
    31.33333      4.43844
    31.33611      4.43867
    31.33889      4.43890
    31.34167      4.43913
    31.34444      4.43936
    31.34722      4.43959
    31.35000      4.43982
    31.35278      4.44005
    31.35556      4.44028
    31.35833      4.44050
    31.36111      4.44073
    31.36389      4.44096
    31.36667      4.44119
    31.36944      4.44142
    31.37222      4.44165
    31.37500      4.44188
    31.37778      4.44211
    31.38056      4.44234
    31.38333      4.44256
    31.38611      4.44279
    31.38889      4.44302
    31.39167      4.44325
    31.39444      4.44348
    31.39722      4.44371
    31.40000      4.44394
    31.40278      4.44417
    31.40556      4.44439
    31.40833      4.44462
    31.41111      4.44485
    31.41389      4.44508
    31.41667      4.44531
    31.41944      4.44554
    31.42222      4.44577
    31.42500      4.44600
    31.42778      4.44622
    31.43056      4.44645
    31.43333      4.44668
    31.43611      4.44691
    31.43889      4.44714
    31.44167      4.44737
    31.44444      4.44760
    31.44722      4.44782
    31.45000      4.44805
    31.45278      4.44828
    31.45556      4.44851
    31.45833      4.44874
    31.46111      4.44897
    31.46389      4.44920
    31.46667      4.44942
    31.46944      4.44965
    31.47222      4.44988
    31.47500      4.45011
    31.47778      4.45034
    31.48056      4.45057
    31.48333      4.45080
    31.48611      4.45102
    31.48889      4.45125
    31.49167      4.45148
    31.49444      4.45171
    31.49722      4.45194
    31.50000      4.45217
    31.50278      4.45239
    31.50556      4.45262
    31.50833      4.45285
    31.51111      4.45308
    31.51389      4.45331
    31.51667      4.45354
    31.51944      4.45377
    31.52222      4.45399
    31.52500      4.45422
    31.52778      4.45445
    31.53056      4.45468
    31.53333      4.45491
    31.53611      4.45514
    31.53889      4.45536
    31.54167      4.45559
    31.54444      4.45582
    31.54722      4.45605
    31.55000      4.45628
    31.55278      4.45651
    31.55556      4.45673
    31.55833      4.45696
    31.56111      4.45719
    31.56389      4.45742
    31.56667      4.45765
    31.56944      4.45788
    31.57222      4.45810
    31.57500      4.45833
    31.57778      4.45856
    31.58056      4.45879
    31.58333      4.45902
    31.58611      4.45925
    31.58889      4.45947
    31.59167      4.45970
    31.59444      4.45993
    31.59722      4.46016
    31.60000      4.46039
    31.60278      4.46061
    31.60556      4.46084
    31.60833      4.46107
    31.61111      4.46130
    31.61389      4.46153
    31.61667      4.46176
    31.61944      4.46198
    31.62222      4.46221
    31.62500      4.46244
    31.62778      4.46267
    31.63056      4.46290
    31.63333      4.46312
    31.63611      4.46335
    31.63889      4.46358
    31.64167      4.46381
    31.64444      4.46404
    31.64722      4.46426
    31.65000      4.46449
    31.65278      4.46472
    31.65556      4.46495
    31.65833      4.46518
    31.66111      4.46540
    31.66389      4.46563
    31.66667      4.46586
    31.66944      4.46609
    31.67222      4.46632
    31.67500      4.46654
    31.67778      4.46677
    31.68056      4.46700
    31.68333      4.46723
    31.68611      4.46746
    31.68889      4.46768
    31.69167      4.46791
    31.69444      4.46814
    31.69722      4.46837
    31.70000      4.46860
    31.70278      4.46882
    31.70556      4.46905
    31.70833      4.46928
    31.71111      4.46951
    31.71389      4.46974
    31.71667      4.46996
    31.71944      4.47019
    31.72222      4.47042
    31.72500      4.47065
    31.72778      4.47088
    31.73056      4.47110
    31.73333      4.47133
    31.73611      4.47156
    31.73889      4.47179
    31.74167      4.47201
    31.74444      4.47224
    31.74722      4.47247
    31.75000      4.47270
    31.75278      4.47293
    31.75556      4.47315
    31.75833      4.47338
    31.76111      4.47361
    31.76389      4.47384
    31.76667      4.47406
    31.76944      4.47429
    31.77222      4.47452
    31.77500      4.47475
    31.77778      4.47497
    31.78056      4.47520
    31.78333      4.47543
    31.78611      4.47566
    31.78889      4.47589
    31.79167      4.47611
    31.79444      4.47634
    31.79722      4.47657
    31.80000      4.47680
    31.80278      4.47702
    31.80556      4.47725
    31.80833      4.47748
    31.81111      4.47771
    31.81389      4.47793
    31.81667      4.47816
    31.81944      4.47839
    31.82222      4.47862
    31.82500      4.47884
    31.82778      4.47907
    31.83056      4.47930
    31.83333      4.47953
    31.83611      4.47976
    31.83889      4.47998
    31.84167      4.48021
    31.84444      4.48044
    31.84722      4.48067
    31.85000      4.48089
    31.85278      4.48112
    31.85556      4.48135
    31.85833      4.48158
    31.86111      4.48180
    31.86389      4.48203
    31.86667      4.48226
    31.86944      4.48249
    31.87222      4.48271
    31.87500      4.48294
    31.87778      4.48317
    31.88056      4.48339
    31.88333      4.48362
    31.88611      4.48385
    31.88889      4.48408
    31.89167      4.48430
    31.89444      4.48453
    31.89722      4.48476
    31.90000      4.48499
    31.90278      4.48521
    31.90556      4.48544
    31.90833      4.48567
    31.91111      4.48590
    31.91389      4.48612
    31.91667      4.48635
    31.91944      4.48658
    31.92222      4.48681
    31.92500      4.48703
    31.92778      4.48726
    31.93056      4.48749
    31.93333      4.48771
    31.93611      4.48794
    31.93889      4.48817
    31.94167      4.48840
    31.94444      4.48862
    31.94722      4.48885
    31.95000      4.48908
    31.95278      4.48931
    31.95556      4.48953
    31.95833      4.48976
    31.96111      4.48999
    31.96389      4.49021
    31.96667      4.49044
    31.96944      4.49067
    31.97222      4.49090
    31.97500      4.49112
    31.97778      4.49135
    31.98056      4.49158
    31.98333      4.49180
    31.98611      4.49203
    31.98889      4.49226
    31.99167      4.49249
    31.99444      4.49271
    31.99722      4.49294
    32.00000      4.49317
    32.00278      4.49339
    32.00556      4.49362
    32.00833      4.49385
    32.01111      4.49408
    32.01389      4.49430
    32.01667      4.49453
    32.01944      4.49476
    32.02222      4.49498
    32.02500      4.49521
    32.02778      4.49544
    32.03056      4.49567
    32.03333      4.49589
    32.03611      4.49612
    32.03889      4.49635
    32.04167      4.49657
    32.04444      4.49680
    32.04722      4.49703
    32.05000      4.49725
    32.05278      4.49748
    32.05556      4.49771
    32.05833      4.49793
    32.06111      4.49816
    32.06389      4.49839
    32.06667      4.49862
    32.06944      4.49884
    32.07222      4.49907
    32.07500      4.49930
    32.07778      4.49952
    32.08056      4.49975
    32.08333      4.49998
    32.08611      4.50020
    32.08889      4.50043
    32.09167      4.50066
    32.09444      4.50088
